SalesOrderID,OrderDate,DueDate,ShipDate,Name,SalesPersonID, SubTotal , TaxAmt , Freight , TotalDue ,BusinessEntityID
63421,1/1/2014,1/13/2014,1/8/2014,Online Orders,Online Order," $2,433.04 ", $194.64 , $60.83 ," $2,688.51 ",NULL
63422,1/1/2014,1/13/2014,1/8/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
63423,1/1/2014,1/13/2014,1/8/2014,Online Orders,Online Order," $2,433.04 ", $194.64 , $60.83 ," $2,688.51 ",NULL
63424,1/1/2014,1/13/2014,1/8/2014,Online Orders,Online Order, $756.33 , $60.51 , $18.91 , $835.74 ,NULL
63425,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $854.45 , $68.36 , $21.36 , $944.17 ,NULL
63426,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,330.23 ", $186.42 , $58.26 ," $2,574.90 ",NULL
63427,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,354.99 ", $188.40 , $58.87 ," $2,602.26 ",NULL
63428,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,344.96 ", $187.60 , $58.62 ," $2,591.18 ",NULL
63429,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
63430,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
63431,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $109.47 , $8.76 , $2.74 , $120.96 ,NULL
63432,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $109.47 , $8.76 , $2.74 , $120.96 ,NULL
63433,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $29.99 , $2.40 , $0.75 , $33.14 ,NULL
63434,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $94.46 , $7.56 , $2.36 , $104.38 ,NULL
63435,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $36.96 , $2.96 , $0.92 , $40.84 ,NULL
63436,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $119.95 , $9.60 , $3.00 , $132.54 ,NULL
63437,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
63438,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63439,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $58.98 , $4.72 , $1.47 , $65.17 ,NULL
63440,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $48.97 , $3.92 , $1.22 , $54.11 ,NULL
63441,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,510.94 ", $200.88 , $62.77 ," $2,774.59 ",NULL
63442,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $36.59 , $2.93 , $0.91 , $40.43 ,NULL
63443,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
63444,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
63445,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
63446,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
63447,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
63448,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
63449,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $63.97 , $5.12 , $1.60 , $70.69 ,NULL
63450,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $94.48 , $7.56 , $2.36 , $104.40 ,NULL
63451,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
63452,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
63453,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
63454,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63455,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
63456,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
63457,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $86.58 , $6.93 , $2.16 , $95.67 ,NULL
63458,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
63459,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $14.98 , $1.20 , $0.37 , $16.55 ,NULL
63460,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $40.23 , $3.22 , $1.01 , $44.45 ,NULL
63461,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63462,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $69.46 , $5.56 , $1.74 , $76.75 ,NULL
63463,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $33.98 , $2.72 , $0.85 , $37.55 ,NULL
63464,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $36.27 , $2.90 , $0.91 , $40.08 ,NULL
63465,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $123.96 , $9.92 , $3.10 , $136.98 ,NULL
63466,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $45.24 , $3.62 , $1.13 , $49.99 ,NULL
63467,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $54.97 , $4.40 , $1.37 , $60.74 ,NULL
63468,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $48.97 , $3.92 , $1.22 , $54.11 ,NULL
63469,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $839.46 , $67.16 , $20.99 , $927.60 ,NULL
63470,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $902.46 , $72.20 , $22.56 , $997.22 ,NULL
63471,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,322.28 ", $185.78 , $58.06 ," $2,566.12 ",NULL
63472,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,404.97 ", $192.40 , $60.12 ," $2,657.49 ",NULL
63473,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,318.96 ", $185.52 , $57.97 ," $2,562.45 ",NULL
63474,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,362.27 ", $188.98 , $59.06 ," $2,610.31 ",NULL
63475,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,120.49 ", $89.64 , $28.01 ," $1,238.14 ",NULL
63476,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $548.98 , $43.92 , $13.72 , $606.62 ,NULL
63477,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $624.97 , $50.00 , $15.62 , $690.59 ,NULL
63478,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $628.97 , $50.32 , $15.72 , $695.01 ,NULL
63479,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,184.46 ", $94.76 , $29.61 ," $1,308.83 ",NULL
63480,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
63481,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,322.28 ", $185.78 , $58.06 ," $2,566.12 ",NULL
63482,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $567.27 , $45.38 , $14.18 , $626.83 ,NULL
63483,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,334.97 ", $186.80 , $58.37 ," $2,580.14 ",NULL
63484,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,391.94 ", $191.36 , $59.80 ," $2,643.09 ",NULL
63485,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,354.99 ", $188.40 , $58.87 ," $2,602.26 ",NULL
63486,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $771.34 , $61.71 , $19.28 , $852.33 ,NULL
63487,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,398.05 ", $191.84 , $59.95 ," $2,649.85 ",NULL
63488,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,274.33 ", $101.95 , $31.86 ," $1,408.13 ",NULL
63489,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order, $617.47 , $49.40 , $15.44 , $682.30 ,NULL
63490,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,143.46 ", $91.48 , $28.59 ," $1,263.52 ",NULL
63491,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
63492,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
63493,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
63494,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
63495,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,442.03 ", $195.36 , $61.05 ," $2,698.44 ",NULL
63496,1/2/2014,1/14/2014,1/9/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
63497,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $48.97 , $3.92 , $1.22 , $54.11 ,NULL
63498,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $59.48 , $4.76 , $1.49 , $65.73 ,NULL
63499,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $49.99 , $4.00 , $1.25 , $55.24 ,NULL
63500,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
63501,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $161.29 , $12.90 , $4.03 , $178.23 ,NULL
63502,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $32.60 , $2.61 , $0.82 , $36.02 ,NULL
63503,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
63504,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,457.33 ", $196.59 , $61.43 ," $2,715.35 ",NULL
63505,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,487.33 ", $198.99 , $62.18 ," $2,748.50 ",NULL
63506,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,329.98 ", $186.40 , $58.25 ," $2,574.63 ",NULL
63507,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
63508,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $120.00 , $9.60 , $3.00 , $132.60 ,NULL
63509,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $151.27 , $12.10 , $3.78 , $167.15 ,NULL
63510,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
63511,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $21.49 , $1.72 , $0.54 , $23.75 ,NULL
63512,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $59.98 , $4.80 , $1.50 , $66.28 ,NULL
63513,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $68.97 , $5.52 , $1.72 , $76.21 ,NULL
63514,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $86.58 , $6.93 , $2.16 , $95.67 ,NULL
63515,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $93.48 , $7.48 , $2.34 , $103.30 ,NULL
63516,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $114.96 , $9.20 , $2.87 , $127.03 ,NULL
63517,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
63518,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $36.59 , $2.93 , $0.91 , $40.43 ,NULL
63519,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $124.45 , $9.96 , $3.11 , $137.52 ,NULL
63520,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
63521,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
63522,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63523,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
63524,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63525,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $31.27 , $2.50 , $0.78 , $34.55 ,NULL
63526,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $29.98 , $2.40 , $0.75 , $33.13 ,NULL
63527,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $6.28 , $0.50 , $0.16 , $6.94 ,NULL
63528,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $98.96 , $7.92 , $2.47 , $109.35 ,NULL
63529,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $36.27 , $2.90 , $0.91 , $40.08 ,NULL
63530,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $39.99 , $3.20 , $1.00 , $44.19 ,NULL
63531,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $589.98 , $47.20 , $14.75 , $651.93 ,NULL
63532,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,341.46 ", $187.32 , $58.54 ," $2,587.31 ",NULL
63533,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,420.45 ", $193.64 , $60.51 ," $2,674.60 ",NULL
63534,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,461.55 ", $196.92 , $61.54 ," $2,720.01 ",NULL
63535,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,418.05 ", $193.44 , $60.45 ," $2,671.95 ",NULL
63536,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,700.99 ", $136.08 , $42.52 ," $1,879.59 ",NULL
63537,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,808.45 ", $144.68 , $45.21 ," $1,998.34 ",NULL
63538,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,354.98 ", $188.40 , $58.87 ," $2,602.25 ",NULL
63539,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,297.28 ", $183.78 , $57.43 ," $2,538.49 ",NULL
63540,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,393.06 ", $191.44 , $59.83 ," $2,644.33 ",NULL
63541,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
63542,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $561.48 , $44.92 , $14.04 , $620.44 ,NULL
63543,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order, $608.96 , $48.72 , $15.22 , $672.90 ,NULL
63544,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,700.99 ", $136.08 , $42.52 ," $1,879.59 ",NULL
63545,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,134.47 ", $90.76 , $28.36 ," $1,253.59 ",NULL
63546,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,433.04 ", $194.64 , $60.83 ," $2,688.51 ",NULL
63547,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,418.05 ", $193.44 , $60.45 ," $2,671.95 ",NULL
63548,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $1,283.82 ", $102.71 , $32.10 ," $1,418.62 ",NULL
63549,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,413.06 ", $193.04 , $60.33 ," $2,666.43 ",NULL
63550,1/3/2014,1/15/2014,1/10/2014,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
63551,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $28.48 , $2.28 , $0.71 , $31.47 ,NULL
63552,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $31.27 , $2.50 , $0.78 , $34.55 ,NULL
63553,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
63554,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $37.27 , $2.98 , $0.93 , $41.18 ,NULL
63555,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
63556,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,725.98 ", $138.08 , $43.15 ," $1,907.21 ",NULL
63557,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
63558,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $629.96 , $50.40 , $15.75 , $696.11 ,NULL
63559,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,732.26 ", $138.58 , $43.31 ," $1,914.15 ",NULL
63560,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
63561,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,385.95 ", $190.88 , $59.65 ," $2,636.47 ",NULL
63562,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,362.27 ", $188.98 , $59.06 ," $2,610.31 ",NULL
63563,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
63564,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $53.99 , $4.32 , $1.35 , $59.66 ,NULL
63565,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $78.48 , $6.28 , $1.96 , $86.72 ,NULL
63566,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $23.78 , $1.90 , $0.59 , $26.28 ,NULL
63567,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $90.58 , $7.25 , $2.26 , $100.09 ,NULL
63568,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $49.48 , $3.96 , $1.24 , $54.68 ,NULL
63569,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $73.96 , $5.92 , $1.85 , $81.73 ,NULL
63570,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $29.99 , $2.40 , $0.75 , $33.14 ,NULL
63571,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
63572,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $93.49 , $7.48 , $2.34 , $103.31 ,NULL
63573,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $49.97 , $4.00 , $1.25 , $55.22 ,NULL
63574,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $31.92 , $2.55 , $0.80 , $35.27 ,NULL
63575,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $23.97 , $1.92 , $0.60 , $26.49 ,NULL
63576,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
63577,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $49.90 , $3.99 , $1.25 , $55.14 ,NULL
63578,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $103.48 , $8.28 , $2.59 , $114.35 ,NULL
63579,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $12.94 , $1.04 , $0.32 , $14.30 ,NULL
63580,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $64.47 , $5.16 , $1.61 , $71.24 ,NULL
63581,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
63582,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
63583,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $33.98 , $2.72 , $0.85 , $37.55 ,NULL
63584,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $33.98 , $2.72 , $0.85 , $37.55 ,NULL
63585,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63586,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
63587,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
63588,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
63589,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $85.48 , $6.84 , $2.14 , $94.46 ,NULL
63590,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $31.97 , $2.56 , $0.80 , $35.33 ,NULL
63591,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $75.97 , $6.08 , $1.90 , $83.95 ,NULL
63592,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $96.46 , $7.72 , $2.41 , $106.59 ,NULL
63593,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
63594,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $38.47 , $3.08 , $0.96 , $42.51 ,NULL
63595,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
63596,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $769.49 , $61.56 , $19.24 , $850.29 ,NULL
63597,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,332.28 ", $186.58 , $58.31 ," $2,577.17 ",NULL
63598,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,376.45 ", $190.12 , $59.41 ," $2,625.98 ",NULL
63599,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,356.95 ", $188.56 , $58.92 ," $2,604.43 ",NULL
63600,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $841.31 , $67.30 , $21.03 , $929.65 ,NULL
63601,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,393.06 ", $191.44 , $59.83 ," $2,644.33 ",NULL
63602,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,443.35 ", $195.47 , $61.08 ," $2,699.90 ",NULL
63603,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $569.97 , $45.60 , $14.25 , $629.82 ,NULL
63604,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
63605,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,368.95 ", $189.52 , $59.22 ," $2,617.69 ",NULL
63606,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,354.98 ", $188.40 , $58.87 ," $2,602.25 ",NULL
63607,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,420.34 ", $193.63 , $60.51 ," $2,674.48 ",NULL
63608,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $2,418.05 ", $193.44 , $60.45 ," $2,671.95 ",NULL
63609,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
63610,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,183.47 ", $94.68 , $29.59 ," $1,307.73 ",NULL
63611,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,151.76 ", $92.14 , $28.79 ," $1,272.69 ",NULL
63612,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,209.47 ", $96.76 , $30.24 ," $1,336.46 ",NULL
63613,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,243.44 ", $99.48 , $31.09 ," $1,374.00 ",NULL
63614,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,700.99 ", $136.08 , $42.52 ," $1,879.59 ",NULL
63615,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,709.98 ", $136.80 , $42.75 ," $1,889.53 ",NULL
63616,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,763.97 ", $141.12 , $44.10 ," $1,949.19 ",NULL
63617,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
63618,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $607.96 , $48.64 , $15.20 , $671.80 ,NULL
63619,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $756.33 , $60.51 , $18.91 , $835.74 ,NULL
63620,1/4/2014,1/16/2014,1/11/2014,Online Orders,Online Order, $724.47 , $57.96 , $18.11 , $800.54 ,NULL
63621,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $54.25 , $4.34 , $1.36 , $59.95 ,NULL
63622,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $31.27 , $2.50 , $0.78 , $34.55 ,NULL
63623,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $49.97 , $4.00 , $1.25 , $55.22 ,NULL
63624,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $21.49 , $1.72 , $0.54 , $23.75 ,NULL
63625,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $58.98 , $4.72 , $1.47 , $65.17 ,NULL
63626,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $73.96 , $5.92 , $1.85 , $81.73 ,NULL
63627,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $59.48 , $4.76 , $1.49 , $65.73 ,NULL
63628,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
63629,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $819.48 , $65.56 , $20.49 , $905.53 ,NULL
63630,1/5/2014,1/17/2014,1/12/2014,Online Orders,Online Order, $625.47 , $50.04 , $15.64 , $691.14 ,NULL
